date,time,headline,URL,teaser,section
9/15/2018,8:12 PM,"Evelyn Rodriguez, Mother of Girl Killed by MS-13, Remembered for Her Guts and Courage",https://www.nytimes.com/2018/09/15/nyregion/evelyn-rodriguez-dead-ms-13-long-island.html?partner=rss&emc=rss,"After a shrine for her daughter was removed, Evelyn Rodriguez confronted a nearby driver, a friend said. They argued. The driver sped off and ran her over.",NYT > Politics
9/16/2018,10:35 AM,"To Recapture Michigan, Democrats Go Back to Square One: Union Voters",https://www.nytimes.com/2018/09/16/us/politics/michigan-democrats-labor-unions-trump.html?partner=rss&emc=rss,"While Hillary Clinton lost the state to Donald Trump, female Democratic candidates in Michigan are trying to create a new playbook, one union voter at a time.",NYT > Politics
9/13/2018,12:48 AM,Molly Kelly Has a Message for Republicans: ‘Do Not Underestimate Me’,https://www.nytimes.com/2018/09/12/us/politics/molly-kelly-new-hampshire.html?partner=rss&emc=rss,"Ms. Kelly fended off a challenge from her left in the Democratic primary for governor in New Hampshire on Tuesday, but now faces a popular governor. She remains undaunted.",NYT > Politics
9/16/2018,3:20 PM,"Kavanaugh Accuser Comes Forward, Saying He Pinned Her on Bed and Groped Her",https://www.nytimes.com/2018/09/16/us/politics/brett-kavanaugh-christine-blasey-ford-sexual-assault.html?partner=rss&emc=rss,"“I thought he might inadvertently kill me,” said the woman, accusing Judge Brett M. Kavanaugh of sexual assault when the two were teenagers. He has denied the allegations.",NYT > Politics
9/16/2018,9:23 PM,"News Analysis: North Korea’s Trump-Era Strategy: Keep Making A-Bombs, but Quietly",https://www.nytimes.com/2018/09/16/world/asia/trump-north-korea-nuclear.html?partner=rss&emc=rss,"Kim Jong-un has shifted away from an in-your-face nuclear approach, tailoring it to his reading of President Trump.",NYT > Politics
9/17/2018,12:08 AM,On Politics: Kavanaugh’s Accuser Speaks,https://www.nytimes.com/2018/09/17/us/politics/kavanaugh-mattis-manafort.html?partner=rss&emc=rss,A woman who accused the Supreme Court nominee Brett M. Kavanaugh of sexually assaulting her when both were high school students identified herself.,NYT > Politics
9/17/2018,5:00 AM,No. 1 Aim of Democratic Campaign Ads: Protect Pre-existing Conditions,https://www.nytimes.com/2018/09/17/upshot/democrats-campaign-ads-pre-existing-conditions.html?partner=rss&emc=rss,"Not so many elections ago, Obamacare was a cudgel for Republicans to use against their opponents.",NYT > Politics
9/17/2018,5:00 AM,Sidebar: The Threat to Roe v. Wade in the Case of the Missing Precedent,https://www.nytimes.com/2018/09/17/us/politics/kavanaugh-abortion-precedent.html?partner=rss&emc=rss,Judge Brett M. Kavanaugh said a decision on abortion was a key to understanding the power of precedent. So why has the Supreme Court been ignoring that decision?,NYT > Politics
9/17/2018,5:00 AM,Bloomberg May Run for President as a Democrat. His Views on Policing and #MeToo Could Be a Problem.,https://www.nytimes.com/2018/09/17/us/politics/bloomberg-president-2020-democrat.html?partner=rss&emc=rss,"Michael Bloomberg, the former mayor of New York, acknowledged he has serious differences with leading Democrats, but said, “It’s impossible to conceive that I could run as a Republican.”",NYT > Politics
9/17/2018,5:10 AM,"North and South Korea Push to End Korean War, but U.S. Remains Wary",https://www.nytimes.com/2018/09/17/world/asia/kim-jong-un-summit-moon-jae-in.html?partner=rss&emc=rss,"Fighting in the Korean War ended in 1953, but a peace treaty was never signed. Now North Korea wants a deal before it commits to denuclearizing.",NYT > Politics
9/17/2018,8:11 AM,Trump Ratchets Up Tariff Talk as Key Week Looms for Trade,https://www.nytimes.com/2018/09/17/us/politics/trump-ratchets-up-tariff-talk-as-key-week-looms-for-trade.html?partner=rss&emc=rss,"Mr. Trump claimed, in a pair of posts on Twitter, that tariffs on steel imports have given “new life” to the domestic steel industry, without raising prices",NYT > Politics
9/17/2018,8:25 AM,"Allegations Against Brett Kavanaugh ‘Will Be Heard,’ Kellyanne Conway Says",https://www.nytimes.com/2018/09/17/us/politics/kavanaugh-supreme-court-sexual-assault.html?partner=rss&emc=rss,President Trump’s counselor said that she had spoken with Mr. Trump and senators and that the woman who accused a Supreme Court nominee of sexual assault “will be heard.”,NYT > Politics
9/17/2018,9:51 AM,"Brett Kavanaugh’s Accuser Is Willing to Testify, Her Lawyer Says",https://www.nytimes.com/2018/09/17/us/politics/kavanaugh-allegations-ford-palo-alto.html?partner=rss&emc=rss,President Trump’s counselor said that she had spoken with Mr. Trump and senators and that the woman who accused a Supreme Court nominee of sexual assault “will be heard.”,NYT > Politics
9/17/2018,8:11 AM,Trump Ratchets Up Tariff Talk as Key Week Looms for Trade,https://www.nytimes.com/2018/09/17/us/politics/trump-china-tariffs-trade.html?partner=rss&emc=rss,"Mr. Trump claimed, in a pair of posts on Twitter, that tariffs on steel imports have given “new life” to the domestic steel industry, without raising prices",NYT > Politics
9/17/2018,12:18 PM,Letting Go of Lincoln,https://www.nytimes.com/2018/09/17/arts/harold-holzer-lincoln-auction.html?partner=rss&emc=rss,The noted scholar Harold Holzer is preparing to auction off his life’s collection of artifacts related to the 16th president.,NYT > Politics
9/17/2018,1:12 PM,Hillary Clinton Blasts Trump in New Essay: ‘Our Democracy Is in Crisis’,https://www.nytimes.com/2018/09/17/us/politics/hillary-clinton-trump.html?partner=rss&emc=rss,"In a blistering critique published by The Atlantic, Mrs. Clinton accused President Trump of ignoring the law, dividing the country and serving himself above all.",NYT > Politics
9/17/2018,1:58 PM,Brock Long’s Woes Mount as House G.O.P. Launches Travel Inquiry,https://www.nytimes.com/2018/09/17/us/politics/brock-long-investigation-fema.html?partner=rss&emc=rss,"Representative Trey Gowdy, chairman of the House Oversight Committee, said Monday he will investigate the potential misuse of government vehicles by FEMA’s chief.",NYT > Politics
9/17/2018,2:55 PM,Sonia Sotomayor’s Book Tour Is a Hit With Hispanic Kids: ‘I Like How She Stood Up for Herself’,https://www.nytimes.com/2018/09/17/us/sonia-sotomayor-childrens-books.html?partner=rss&emc=rss,The Supreme Court justice has two new children’s books adapted from her memoir. She recently spoke in Brooklyn to an appreciative crowd with many Hispanic and Latino families.,NYT > Politics
9/17/2018,3:23 PM,"If You See Disinformation Ahead of the Midterms, We Want to Hear From You",https://www.nytimes.com/2018/09/17/technology/disinformation-tipsheet.html?partner=rss&emc=rss,Here’s how to send tips to Times reporters about disinformation online.,NYT > Politics
9/17/2018,3:43 PM,Ted Cruz’s Campaign Marked a Fund-Raising Letter an Official ‘Summons.’ It Wasn’t Against the Rules.,https://www.nytimes.com/2018/09/17/us/politics/ted-cruz-fund-raising-letter.html?partner=rss&emc=rss,The Texas senator’s re-election campaign sent voters in at least three counties a letter with a label suggesting it was a legal summons. The Federal Election Commission says doing so doesn’t break any rules.,NYT > Politics
9/17/2018,4:39 PM,Trump Defends Kavanaugh,https://www.nytimes.com/video/us/politics/100000006111355/trump-kavanaugh-assault.html?partner=rss&emc=rss,"President Trump defended the qualifications of his Supreme Court nominee, Judge Brett Kavanaugh, after a woman accused him of sexual assault.",NYT > Politics
9/17/2018,5:28 PM,Mueller and Defense Lawyers Ask for Flynn Sentencing to Be Scheduled,https://www.nytimes.com/2018/09/17/us/politics/michael-flynn-sentencing-scheduled.html?partner=rss&emc=rss,The request signals that Mr. Flynn’s cooperation with prosecutors for the special counsel has been exhausted.,NYT > Politics
9/17/2018,5:52 PM,On Politics With Lisa Lerer: Kavanaugh’s No-Win Situation,https://www.nytimes.com/2018/09/17/us/politics/on-politics-brett-kavanaugh-accusations.html?partner=rss&emc=rss,"Brett Kavanaugh’s transformation from conservative beacon to #MeToo missile, plus Michael Bloomberg’s efforts to sway the midterms.",NYT > Politics
9/17/2018,5:41 PM,"Trump to Cap Refugees Allowed Into U.S. at 30,000, a Record Low",https://www.nytimes.com/2018/09/17/us/politics/trump-refugees-historic-cuts.html?partner=rss&emc=rss,Secretary of State Mike Pompeo said the further cuts to an already scaled-back program reflected a “daunting operational reality.”,NYT > Politics
9/17/2018,5:51 PM,Trump Says Tariffs Will Save American Factories. History Shows Otherwise.,https://www.nytimes.com/2018/09/17/us/politics/trump-tariffs-american-factories.html?partner=rss&emc=rss,"After the United States imposed tariffs on Chinese tires in 2009, Chinese companies started building plants in the United States.",NYT > Politics
9/17/2018,6:21 PM,Fans of Ranked Voting See an Opportunity in Massachusetts,https://www.nytimes.com/2018/09/17/us/politics/massachusetts-voting-lori-trahan.html?partner=rss&emc=rss,"After a recount, Lori Trahan won a 10-person primary with less than 21 percent of the vote, far from a majority, which some say is undemocratic.",NYT > Politics
9/17/2018,7:30 PM,Trump Orders Russia Investigation Documents Be Declassified,https://www.nytimes.com/2018/09/17/us/politics/trump-russia-investigation-documents-declassified.html?partner=rss&emc=rss,"The decision was the latest example of Mr. Trump siding with congressional allies over law enforcement officials, who have said the move could endanger national security.",NYT > Politics
9/17/2018,9:34 PM,"Echoes of Anita Hill, but in a Different Era for Women",https://www.nytimes.com/2018/09/17/us/politics/anita-hill-clarence-thomas-brett-kavanaugh-christine-blasey-ford.html?partner=rss&emc=rss,Now it is Judge Brett M. Kavanaugh who faces a hearing to address explosive accusations by Christine Blasey Ford that he sexually assaulted her when they were teenagers.,NYT > Politics
9/17/2018,9:53 PM,Sessions Says Justice Dept. Has Helped Preserve Free Speech on Campuses,https://www.nytimes.com/2018/09/17/us/politics/justice-department-campus-free-speech.html?partner=rss&emc=rss,"Conservatives have expressed concern that their views are stifled at colleges and universities, and the Trump administration has taken up their cause.",NYT > Politics
9/18/2018,12:20 AM,On Politics: Kavanaugh Hearing Scheduled,https://www.nytimes.com/2018/09/18/us/politics/on-politics-kavanaugh-hearing-scheduled.html?partner=rss&emc=rss,The Supreme Court nominee said he was willing to talk to the Senate Judiciary Committee about accusations from a woman who said he sexually assaulted her when they were teenagers.,NYT > Politics
9/18/2018,5:00 AM,McCaskill Battles Charges That She Is a Stranger in Her Own State,https://www.nytimes.com/2018/09/18/us/politics/mccaskill-missouri-midterms.html?partner=rss&emc=rss,"The Missouri Senator is in a neck-and-neck race to keep a crucial seat in Democratic hands, battling criticism from her opponent, Josh Hawley, that she’s a D.C. insider.",NYT > Politics
9/18/2018,5:00 AM,Trump’s Growing Legal Team Has a Problem: It’s Operating Partly in the Dark,https://www.nytimes.com/2018/09/18/us/politics/trump-legal-team-lawyers.html?partner=rss&emc=rss,"The president’s lawyers are struggling to understand where the investigations surrounding him are going, and the extent of his legal exposure.",NYT > Politics
9/18/2018,5:00 AM,Jerry Brown Made Climate Change His Issue. The Result: Attacks From All Sides.,https://www.nytimes.com/2018/09/18/climate/jerry-brown-climate-change.html?partner=rss&emc=rss,"The California governor, set to retire in January, made global warming a signature cause. His appraisal: “I don’t know if I’m an optimist. I’m a realist.”",NYT > Politics
9/18/2018,5:26 AM,"Independents Approve of the Economy, but Will It Help Republicans in the Midterms?",https://www.nytimes.com/2018/09/18/upshot/independents-economy-midterm-elections-opinions.html?partner=rss&emc=rss,"Relying on independents as a bellwether for political outcomes is not as straightforward as it seems. For one thing, many of them aren’t paying that much attention to politics.",NYT > Politics
9/18/2018,11:11 AM,Republicans Opposing Trump on Trade Face Election Quandary,https://www.nytimes.com/2018/09/18/business/economy/republicans-trump-trade.html?partner=rss&emc=rss,Many party leaders in Washington like tax cuts but dislike tariffs. Few Americans share that combination of views.,NYT > Politics
9/18/2018,1:26 PM,"The Kavanaugh Allegations, and 5 (Misguided) Reasons People Doubt Victims",https://www.nytimes.com/2018/09/18/us/kavanaugh-christine-blasey-ford.html?partner=rss&emc=rss,"Some common reasons for doubt, like a long delay before speaking out or a hazy recall of some details, are exactly what experts say they would expect to see after a sexual assault.",NYT > Politics
9/18/2018,1:45 PM,Trump Accuses Democrats of Using Sex Assault Allegation to Delay Kavanaugh’s Confirmation,https://www.nytimes.com/2018/09/18/us/politics/trump-kavanaugh.html?partner=rss&emc=rss,"“We want to get to the bottom of everything,” President Trump said, adding that a delay of the judge’s confirmation was “certainly acceptable.”",NYT > Politics
9/18/2018,1:54 PM,Kavanaugh’s Accuser Has Yet to Confirm Appearance at Monday Hearings,https://www.nytimes.com/2018/09/18/us/politics/christine-blasey-ford-kavanaugh-senate-hearing.html?partner=rss&emc=rss,"Christine Blasey Ford, who has accused Supreme Court nominee Brett M. Kavanaugh of sexual assault, has yet to confirm that she will appear at hearings on Monday.",NYT > Politics
9/18/2018,3:39 PM,Why Marco Rubio Attacked Salt Bae Over His Dinner With Maduro,https://www.nytimes.com/2018/09/18/us/saltbae-rubio-maduro-venezuela.html?partner=rss&emc=rss,"The celebrity chef drew Mr. Rubio’s ire for serving a lavish meal to the authoritarian president of Venezuela, known for his extravagant lifestyle amid crushing poverty.",NYT > Politics
9/18/2018,4:14 PM,Trump Officials Urge End of Time Limits on Detaining Migrant Children,https://www.nytimes.com/2018/09/18/us/politics/migrant-children-detention-trump.html?partner=rss&emc=rss,Administration officials told senators that a court ruling that limits detention of children has encouraged migrants to bring their offspring when they illegally enter the country.,NYT > Politics
9/18/2018,4:15 PM,noted: Let It Flow! #PantsuitNation is Now Caftan Country,https://www.nytimes.com/2018/09/18/style/caftans.html?partner=rss&emc=rss,"Hillary Clinton, Beyoncé and Chrissy Teigen are among those choosing this sisterly, forgiving style.",NYT > Politics
9/18/2018,4:47 PM,Climate Fwd:: Trump Administration Formally Rolls Back Rule Aimed at Limiting Methane Pollution,https://www.nytimes.com/2018/09/18/climate/trump-methane-rollback.html?partner=rss&emc=rss,"The Interior Department move, which benefits drilling companies, effectively reverses a major Obama-era effort to fight climate change.",NYT > Politics
9/18/2018,5:29 PM,"Cuomo and de Blasio: Making Nice, for Now",https://www.nytimes.com/2018/09/18/nyregion/cuomo-de-blasio-democrats.html?partner=rss&emc=rss,New York’s top Democrats rallied to promote unity ahead of the general election. But the fissures in the party still showed.,NYT > Politics
9/18/2018,5:39 PM,On Politics With Lisa Lerer: Kavanaugh’s Midterm Effect,https://www.nytimes.com/2018/09/18/us/politics/on-politics-kavanaugh-midterm-effect.html?partner=rss&emc=rss,"How the Supreme Court hearings are already affecting the election, and what the latest tariffs on China mean for the average American.",NYT > Politics
9/18/2018,6:11 PM,What Trump Has Said About Men Accused of Abuse,https://www.nytimes.com/video/us/politics/100000006110794/trump-kavanaugh-accusation.html?partner=rss&emc=rss,"Before the sexual assault accusation against President Trump’s Supreme Court nominee, Judge Brett Kavanaugh, Mr.Trump weighed in on allegations against several well-known men, including himself. His past statements reveal a man quick to defend other men.",NYT > Politics
9/18/2018,7:15 PM,"Books News: ‘Full Disclosure’ by Stormy Daniels Has Few Bombshells, but Is Likely to Rattle the White House",https://www.nytimes.com/2018/09/18/books/full-disclosure-stormy-daniels-donald-trump.html?partner=rss&emc=rss,"Mr. Trump’s presidency has proved to be an unexpected boon for the publishing industry, which has unleashed a barrage of juicy insider accounts.",NYT > Politics
9/18/2018,7:15 PM,"Political Memo: On Kavanaugh, a Changed America Debates an Explosive Charge",https://www.nytimes.com/2018/09/18/us/politics/brett-kavanaugh-christine-blasey-politics.html?partner=rss&emc=rss,The accusations against the Supreme Court nominee are being assessed under different social and cultural conventions than when the episode allegedly occurred,NYT > Politics
9/18/2018,7:44 PM,Supreme Court Won’t Disturb Ruling Unmasking Dark Money Donors,https://www.nytimes.com/2018/09/18/us/politics/supreme-court-dark-money.html?partner=rss&emc=rss,The justices refused to stay a lower-court ruling requiring disclosure of contributions to groups that place political advertisements.,NYT > Politics
9/18/2018,8:39 PM,"U.S. Loses Track of Another 1,500 Migrant Children, Investigators Find",https://www.nytimes.com/2018/09/18/us/politics/us-migrant-children-whereabouts-.html?partner=rss&emc=rss,The inability to confirm the whereabouts of migrant children after they move from federal shelters raises concerns that they could be exploited by human traffickers.,NYT > Politics
9/19/2018,12:44 AM,On Politics: Kavanaugh’s Accuser Wants an Investigation,https://www.nytimes.com/2018/09/19/us/politics/on-politics-kavanaughs-accuser-wants-an-investigation.html?partner=rss&emc=rss,"Christine Blasey Ford, who has accused Judge Brett M. Kavanaugh of sexual assault, said an investigation should be a “first step” before she agrees to testify.",NYT > Politics
9/19/2018,5:00 AM,U.S. Oil Sanctions Bite Iran Without a Price Spike,https://www.nytimes.com/2018/09/19/business/energy-environment/iran-oil-sanctions.html?partner=rss&emc=rss,"Even before the start date in November, Iranian exports have dropped, in a foreign-policy success for President Trump after his withdrawal from a nuclear deal.",NYT > Politics
9/19/2018,5:00 AM,"Lagoons of Pig Waste Are Overflowing After Florence. Yes, That’s as Nasty as It Sounds.",https://www.nytimes.com/2018/09/19/climate/florence-hog-farms.html?partner=rss&emc=rss,"At least 77 lagoons in North Carolina have either released pig waste into the environment or are at imminent risk of doing so, according to state officials.",NYT > Politics
9/19/2018,5:00 AM,Trump Has Put the U.S. and China on the Cusp of a New Cold War,https://www.nytimes.com/2018/09/19/us/politics/trump-china-trade-war.html?partner=rss&emc=rss,President Trump’s pugilistic approach to China could rupture relations for years to come.,NYT > Politics
9/19/2018,7:58 AM,North Korea’s New Promises on Weapons Stop Short of Denuclearization,https://www.nytimes.com/2018/09/19/world/asia/north-south-korea-nuclear-weapons.html?partner=rss&emc=rss,"Kim Jong-un agreed to “permanently dismantle” key facilities in a bid to ease tensions with South Korea, but his offers did not meet U.S. demands.",NYT > Politics
9/19/2018,9:09 AM,"‘I Don’t Have an Attorney General,’ Trump Says in a New Attack on Sessions",https://www.nytimes.com/2018/09/19/us/politics/trump-sessions-russia.html?partner=rss&emc=rss,"In an interview with the Hill newspaper, President Trump said his disappointment with Attorney General Jeff Sessions was not limited to his recusal from the Russia investigation.",NYT > Politics
9/19/2018,9:40 AM,‘Who Has the Greater Incentive to Lie?’: Defenders of Kavanaugh and His Accuser Square Off,https://www.nytimes.com/2018/09/19/reader-center/kavanaugh-ford-blasey-accusation.html?partner=rss&emc=rss,Readers debate the credibility of Christine Blasey Ford’s sexual assault allegations against Judge Brett M. Kavanaugh.,NYT > Politics
9/19/2018,10:01 AM,"News Analysis: For Red-State Democrats, Accusation Against Kavanaugh Scrambles Midterm Calculus",https://www.nytimes.com/2018/09/19/us/politics/senate-democrats-kavanaugh-election.html?partner=rss&emc=rss,"Three moderates had been weighing a yes vote to confirm Judge Brett M. Kavanaugh, while other Democrats hoped there would be few consequences for a no vote. The sexual assault allegation has changed calculations.",NYT > Politics
9/19/2018,9:52 AM,"‘I Don’t Have an Attorney General,’ Trump Says in a New Attack on Sessions",https://www.nytimes.com/2018/09/19/us/politics/jeff-sessions-attorney-general-trump.html?partner=rss&emc=rss,President Trump said his disappointment with Attorney General Jeff Sessions was not limited to his recusal from the Russia investigation.,NYT > Politics
9/19/2018,10:33 AM,Trump Says Kavanaugh Accusations Are ‘Very Unfair’,https://www.nytimes.com/2018/09/19/us/politics/kavanaugh-trump-blasey-ford.html?partner=rss&emc=rss,"The president said he wanted to hear from Christine Blasey Ford, the accuser: “If she shows up and makes a credible showing, that’ll be very interesting.”",NYT > Politics
9/19/2018,10:29 AM,"Poland, Making a Play for a U.S. Military Base, Offers to Call It Fort Trump",https://www.nytimes.com/2018/09/19/world/europe/poland-fort-trump.html?partner=rss&emc=rss,President Andrzej Duda offered to host the structure as a bulwark against Russia. President Trump said Warsaw would have to pay billions to use his name.,NYT > Politics
9/19/2018,10:33 AM,Trump Says Kavanaugh Accusations Are ‘Very Unfair’,https://www.nytimes.com/2018/09/19/us/politics/kavanaugh-accusations-trump-blasey-ford.html?partner=rss&emc=rss,"The president said he wanted to hear from Christine Blasey Ford, the accuser: “If she shows up and makes a credible showing, that’ll be very interesting.”",NYT > Politics
9/19/2018,2:07 PM,Trump Arrives in North Carolina to See Hurricane Florence’s Devastation,https://www.nytimes.com/2018/09/19/us/politics/trump-carolina-visit-hurricane.html?partner=rss&emc=rss,"Sixteen rivers in the state are in major flood stage, and critical highways remain impassable.",NYT > Politics
9/19/2018,12:30 PM,Understanding the times: How to Tell Us a Secret,https://www.nytimes.com/2018/09/19/reader-center/confidential-tip-line.html?partner=rss&emc=rss,"A Times project that offers readers simple, confidential ways to securely submit tips via their phone or email has paid dividends in news gathering since Day 1.",NYT > Politics
9/19/2018,2:52 PM,Utah Group Files Complaint Against Mia Love Over Fund-Raising,https://www.nytimes.com/2018/09/19/us/politics/mia-love-campaign-fund-raising.html?partner=rss&emc=rss,The progressive group cites funds Ms. Love raised in the absence of a primary challenge. Her campaign called it a “political ploy.”,NYT > Politics
9/19/2018,3:30 PM,"Fewer Attacks, but a More Complex Terrorist Threat in 2017, U.S. Says",https://www.nytimes.com/2018/09/19/us/politics/global-terror-threats-annual-report.html?partner=rss&emc=rss,"Terrorist attacks and deaths declined in 2017 after a concerted push against the Islamic State, but Al Qaeda and militant groups linked to Iran remain deadly.",NYT > Politics
9/19/2018,5:30 PM,"Debunking 5 Viral Rumors About Christine Blasey Ford, Kavanaugh’s Accuser",https://www.nytimes.com/2018/09/19/us/politics/christine-blasey-ford-kavanaughs-fact-check.html?partner=rss&emc=rss,"Dr. Blasey has been the target of widespread social media disinformation since she came forward with accusations of sexual assault against Judge Brett M. Kavanaugh, the Supreme Court nominee.",NYT > Politics
9/19/2018,5:39 PM,On Politics With Lisa Lerer: A Moment for Women,https://www.nytimes.com/2018/09/19/us/politics/on-politics-women-in-politics.html?partner=rss&emc=rss,"Taking stock of the rise of women in politics, and some context around the Kavanaugh confirmation hearings.",NYT > Politics
9/19/2018,6:11 PM,New Attention Given to Kavanaugh’s Remarks About Drinking,https://www.nytimes.com/video/us/politics/100000006115209/kavanaugh-drinking-youth.html?partner=rss&emc=rss,"Following an accusation of sexual assault, Judge Brett M. Kavanaugh’s past comments about drinking in his youth are resurfacing.",NYT > Politics
9/19/2018,6:53 PM,From the Anonymity of Academia to the Center of a Supreme Court Confirmation,https://www.nytimes.com/2018/09/19/us/politics/christine-blasey-ford-brett-kavanaugh-allegations.html?partner=rss&emc=rss,"Christine Blasey Ford, a researcher and statistician, was reluctant to come forward with her allegation that Brett Kavanaugh, President Trump’s Supreme Court nominee, sexually assaulted her.",NYT > Politics
9/19/2018,9:25 PM,"Once ‘99 Percent Against Trump,’ Dean Heller Calls Him ‘Great Leader’",https://www.nytimes.com/2018/09/19/us/politics/dean-heller-trump.html?partner=rss&emc=rss,"The Nevada senator, the most endangered Senate Republican up for re-election in November, was unusually effusive in praising the president ahead of Mr. Trump’s rally in Las Vegas.",NYT > Politics
9/19/2018,10:20 PM,Trump Picks Expert on Regulation for Federal Reserve Board,https://www.nytimes.com/2018/09/19/us/politics/fed-board-nellie-liang.html?partner=rss&emc=rss,"Nellie Liang, nominated on Wednesday to the Fed’s board of governors, is an economist who previously led the Fed’s division focused on monitoring financial stability.",NYT > Politics
9/20/2018,12:02 AM,Americans Are Increasingly Doubtful That Voters Are Ready to Elect Women,https://www.nytimes.com/2018/09/20/upshot/women-elections-survey-leadership-discrimination.html?partner=rss&emc=rss,"A majority say there should be more female leaders in politics and business but are skeptical that women will get the chance, a survey shows.",NYT > Politics
9/20/2018,12:16 AM,On Politics: Stalemate Over Kavanaugh Inquiry,https://www.nytimes.com/2018/09/20/us/politics/on-politics-stalemate-over-kavanaugh-inquiry.html?partner=rss&emc=rss,"The woman who accused Judge Brett Kavanaugh of sexual assault rejected the idea of a Senate hearing, saying it would not be a “good faith investigation.”",NYT > Politics
9/20/2018,9:04 AM,Why Polling Can Be So Hard,https://www.nytimes.com/2018/09/20/upshot/polling-2018-midterms-elections-challenge.html?partner=rss&emc=rss,Here’s a tour of some of the challenges we’ve tackled in conducting polls of a dozen of the most competitive congressional districts.,NYT > Politics
9/20/2018,11:49 AM,Evangelical Leaders Are Frustrated at G.O.P. Caution on Kavanaugh Allegation,https://www.nytimes.com/2018/09/20/us/politics/brett-kavanaugh-religious-voters.html?partner=rss&emc=rss,They say religious conservatives may feel little motivation to vote in the November elections unless Senate Republicans defend and confirm Judge Kavanaugh.,NYT > Politics
9/20/2018,12:14 PM,U.S. Retreats on Publicizing Body Count of Militants Killed in Afghanistan,https://www.nytimes.com/2018/09/20/us/politics/military-body-count-afghanistan.html?partner=rss&emc=rss,The American military in Kabul was publicizing the number of killed enemy fighters. The propaganda tactic with echoes of the Vietnam War was stopped on Thursday.,NYT > Politics
9/20/2018,2:55 PM,Kavanaugh Accuser Opens Negotiations on Testimony Next Week,https://www.nytimes.com/2018/09/20/us/politics/brett-kavanaugh-christine-blasey.html?partner=rss&emc=rss,"Christine Blasey Ford, who accused Judge Brett M. Kavanaugh of sexually assaulting her as a teenager, has reopened discussions that could lead to testifying next week.",NYT > Politics
9/20/2018,3:06 PM,"With More Than 200 L.G.B.T. Candidates, Advocates Hope for a ‘Rainbow Wave’ in the Midterms",https://www.nytimes.com/2018/09/20/us/politics/gay-candidates-midterms.html?partner=rss&emc=rss,"The number of lesbian, gay, bisexual and transgender candidates running for office this year is higher than ever. But there is a partisan split among the nominees.",NYT > Politics
9/20/2018,5:09 PM,Biosafety Reforms Still Lagging at Military Labs,https://www.nytimes.com/2018/09/20/health/biosafety-anthrax-pentagon-defense-army.html?partner=rss&emc=rss,"Three years after finding that laboratories had mishandled deadly pathogens, the Pentagon has no way to measure the effectiveness of its reforms, according to a new report.",NYT > Politics
9/20/2018,6:11 PM,On Politics With Lisa Lerer: Her Story? Or Theirs?,https://www.nytimes.com/2018/09/20/us/politics/on-politics-christine-blasey-ford-katherine-kendall.html?partner=rss&emc=rss,"How a #MeToo story gets transformed into a political football, previewing the Beto-Cruz debate, and the president’s approval rating.",NYT > Politics
9/20/2018,6:04 PM,Michael Cohen Has Spoken Repeatedly With Mueller’s Prosecutors,https://www.nytimes.com/2018/09/20/us/politics/michael-cohen-mueller-interviews.html?partner=rss&emc=rss,The interviews with the special counsel are a new sign of the special counsel’s progress in getting firsthand accounts from key players.,NYT > Politics
9/20/2018,6:30 PM,White House Memo: Trump Sees a ‘Red Wave’ Where His Party Sees a Red Alert,https://www.nytimes.com/2018/09/20/us/politics/trump-republicans-midterms.html?partner=rss&emc=rss,"The many “distractions” generated by the president, Mitch McConnell said, were preventing Republicans from having a coherent message focused on the economy.",NYT > Politics
9/20/2018,6:43 PM,Ron DeSantis Faces Questions About Supporter’s Racist Slur,https://www.nytimes.com/2018/09/20/us/politics/racism-desantis-alembik-gillum.html?partner=rss&emc=rss,A donor to the Republican nominee for governor in Florida used a racist slur against Barack Obama on Twitter. The campaign said it wouldn’t take any more donations from him.,NYT > Politics
9/20/2018,7:05 PM,"At the U.N., the Rift With Allies Trump Might Have to Mend Is With South Korea",https://www.nytimes.com/2018/09/20/us/politics/trump-united-nations-south-korea.html?partner=rss&emc=rss,"The president’s aides refer to its quest for peace with North Korea as the “sunshine policy,” and that’s not a compliment.",NYT > Politics
9/20/2018,7:09 PM,2 Supreme Court Nominees. 2 Delays.,https://www.nytimes.com/video/us/politics/100000006117445/kavanaugh-senate-supreme-court-delays.html?partner=rss&emc=rss,"Senate Democrats are calling for an investigation into an accusation of sexual assault against Judge Brett Kavanaugh. Tensions in the Senate still linger from the refusal by Republicans to hold a hearing for President Obama’s nominee in 2016, Judge Merrick B. Garland.",NYT > Politics
9/20/2018,7:38 PM,Senator Orrin Hatch Reads ‘The Exorcist’ at Thomas Hearing,https://www.nytimes.com/video/us/politics/100000006118721/orrin-hatch-the-exorcist-clarence-thomas.html?partner=rss&emc=rss,"At the 1991 hearing, the Republican senator suggested Anita Hill’s story was inspired by the book.",NYT > Politics
9/20/2018,7:58 PM,Anita Hill’s Testimony and Other Key Moments From the Clarence Thomas Hearings,https://www.nytimes.com/2018/09/20/us/politics/anita-hill-testimony-clarence-thomas.html?partner=rss&emc=rss,"In three days of televised hearings that riveted the nation, Anita F. Hill detailed allegations of workplace sexual harassment by Judge Clarence Thomas.",NYT > Politics
